url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Korean-Pears-Cooperative-Union/1S00PD7IB?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Miss Bogyeong Kim,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LF-FOOD-CORP-/1S00PD8NV?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Mrs Yeojin Jeong,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Magna-Wave-Sdn-Bhd/1S00PEF3C?fairCode=foodexpopro&locale=en,,Malaysia View details Factories & Facilities,,,,,,,Miss Sitti Nurul Asyikin Bacho,,,Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Maumiga-limited-company/1S00PD4HH?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Mr Seungwon Park,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ming-Trading-Co-Ltd/1S00PDRHU?fairCode=foodexpopro&locale=en,,Thailand,,,,,,,Mingsit Sitlaksana,Managing Director,"3/337, Thungsonghong , Laksi, Thailand",Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningxia-Quantong-Goji-Berry-Supply-Chain-Management-Co-Ltd/1S00PE9U9?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Xianyou Lu,,"No. 14, Zone B, Small and Medium Enterprises Entrepreneurshi, Yinchuan, Ningxia, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningxia-Source-Town-Wolfberry-Industry-Development-Co-Ltd/1S00PE9RI?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Xu Zhang,,"Fukang East Of Zhong Ning County, Yinchuan, Ningxia, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nu-Xiao-Ka-Cultural-And-Tourism-Company/1S00PEAU8?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Mr Yuxian Luo,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Oceans-Global-Co-Ltd-/1S00PD54J?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Ms Soojin Song,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Omadeng-Co-Ltd-/1S00PDRXI?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,Food,,,,,Hee chang Woo,,"137-6, Hakdong-ro, Gangnam-gu, Seoul, Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/One-s-International-Co-Ltd-/1S00PDRNC?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Steve Kang,COO,"C-6077, 190 Galmaejungang-ro, Guri-si, Gyeonggi-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Protinos-Foods-Company-Limited/1S00PCS9H?fairCode=foodexpopro&locale=en,,Thailand View details Factories & Facilities,,,,,,,Mr Peerapong Ngamnikom,,,Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/RDS-JUTA-FOOD-INDUSTRIES-SDN-BHD/1S00PEENP?fairCode=foodexpopro&locale=en,,Malaysia View details Factories & Facilities,,,,,,,Ms RAFIDAH BINTI JUMAHAD,,,Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-M-AGRI-FISHEREIS-CO-LTD-/1S00PD81P?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Mrs JAEHEE KIM,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-R-Product-Interfood-Ltd/1S00PE81P?fairCode=foodexpopro&locale=en,,Thailand,,,,,,,Siripakphat Suwanparthip,,"119/4, Kowpra, Doembangnangbuat / Suphan Buri, Thailand",Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SAMDAWON/1S00PDRYF?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Jang Sungjoon,Team Leader,"251-31, Sagap 1-gil, Seoun-myeon, Anseong-si, Gyeonggi-do, Republic Of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Samjin-Corporation/1S00PDRO9?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Annie Kang,Assistant Manager,"63-82 Pokpo-ro 17-gil, Hwado-eup, Namyangju-si, Gyeonggi-do, 12182, Korea, Republic Of","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SEMPIO-FOODS-COMPANY/1S00PD7GH?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,Food View details Factories & Facilities,,,,,Ms HYEBIN PARK,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shangri-La-Winery-Co-Ltd-/1S00PE30X?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Zhang Jiayun,,"Songyuan Subzone, Shangri-La Economic Development Zone, Diqing Prefe Yunnan Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shangri-la-Highland-Craft-Brewery-Co-Ltd-/1S00PDXA9?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Ms sina zhuoma,,,Chinese Mainland
